method,n_cases,bidirectional_chamfer,eps_stop,eval_eps_used,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
oncl,3,0.0850591038664182,0.011694671586155891,0.011694671586155891,0.0181356364240249,0.0320115735133489,0.06692346682151158,0.3013167381286621,8128.0,4096.0,0.0006510416666666666,2.8252889023860916e-05,0.089599609375,0.5530675853018373,0.0812892218430837,29.000244140625,0.4526472787062327,0.0023250007070600986,312.9822455473477
