method,n_cases,bidirectional_chamfer,eps_stop,eval_eps_used,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
oncl,3,0.0875125527381897,0.012369106834133467,0.012369106834133467,0.01889259306093057,0.03319655855496725,0.06861996153990428,0.3020046850045522,8128.0,4096.0,0.00048828125,3.16123999558234e-05,0.076904296875,0.5197260498687664,0.0882203405102094,29.002278645833332,0.45311281085014343,0.00220384169369936,317.17622038768604
