traj_id,point_id,x,y,z,roll,pitch,yaw,pos_err,ori_err_deg
0,0,0.37294673919677734,-0.09634502977132797,1.0984777212142944,-0.17037425935268402,-0.5920807123184204,-0.16509051620960236,0.0005555152893066406,0.08392936736345291
0,1,0.37295031547546387,-0.09634562581777573,1.0984810590744019,-0.17036621272563934,-0.5920855402946472,-0.16510960459709167,0.0005546808242797852,0.08392936736345291
0,2,0.372959166765213,-0.0963471308350563,1.09848952293396,-0.1703462302684784,-0.5920974612236023,-0.16515709459781647,0.0005521774291992188,0.08622922748327255
0,3,0.3729751706123352,-0.09634990990161896,1.0985050201416016,-0.170310378074646,-0.5921190977096558,-0.16524331271648407,0.0005477666854858398,0.08392936736345291
0,4,0.3730001449584961,-0.09635429829359055,1.09852933883667,-0.1702541559934616,-0.5921529531478882,-0.16537827253341675,0.0005404949188232422,0.08622922748327255
0,5,0.3730356991291046,-0.09636072814464569,1.0985641479492188,-0.1701732724905014,-0.5922017693519592,-0.16557197272777557,0.000530242919921875,0.08846931904554367
0,6,0.3730834126472473,-0.09636976569890976,1.0986114740371704,-0.17006438970565796,-0.5922684669494629,-0.16583356261253357,0.0005159378051757812,0.09065408259630203
0,7,0.37314438819885254,-0.09638211131095886,1.098672866821289,-0.16992411017417908,-0.592355489730835,-0.16617189347743988,0.000496983528137207,0.09278740733861923
0,8,0.37321963906288147,-0.09639859944581985,1.0987505912780762,-0.16974928975105286,-0.592465877532959,-0.1665951907634735,0.00047194957733154297,0.09691328555345535
0,9,0.3733099400997162,-0.09642008692026138,1.0988460779190063,-0.16953697800636292,-0.5926023125648499,-0.16711096465587616,0.00044035911560058594,0.10279206931591034
0,10,0.37341585755348206,-0.0964474007487297,1.0989607572555542,-0.16928470134735107,-0.5927669405937195,-0.16772638261318207,0.0004012584686279297,0.10835235565900803
0,11,0.373538076877594,-0.09648114442825317,1.0990960597991943,-0.16898992657661438,-0.5929620862007141,-0.16844747960567474,0.00035393238067626953,0.11869405955076218
0,12,0.37367725372314453,-0.09652166813611984,1.0992528200149536,-0.16865023970603943,-0.5931889414787292,-0.1692792922258377,0.0002980232238769531,0.12820424139499664
0,13,0.37383416295051575,-0.0965690016746521,1.0994315147399902,-0.16826367378234863,-0.5934497117996216,-0.1702256202697754,0.00023353099822998047,0.13988231122493744
0,14,0.3740098476409912,-0.09662280231714249,1.0996317863464355,-0.16782709956169128,-0.593744695186615,-0.17128890752792358,0.0001615285873413086,0.1532333940267563
0,15,0.3742055296897888,-0.09668205678462982,1.0998516082763672,-0.1673366129398346,-0.5940744876861572,-0.1724696010351181,8.440017700195312e-05,0.1678587794303894
0,16,0.37442293763160706,-0.09674479812383652,1.1000875234603882,-0.16678659617900848,-0.5944393873214722,-0.17376543581485748,6.198883056640625e-06,0.18451745808124542
0,17,0.3746642470359802,-0.09680826961994171,1.1003339290618896,-0.16616956889629364,-0.5948398113250732,-0.17517200112342834,6.699562072753906e-05,0.20463022589683533
0,18,0.3749317526817322,-0.09686931222677231,1.1005847454071045,-0.16547773778438568,-0.5952752828598022,-0.17668315768241882,0.00012874603271484375,0.2220563441514969
0,19,0.3752273619174957,-0.09692505747079849,1.1008340120315552,-0.16470423340797424,-0.5957452058792114,-0.17829295992851257,0.00017249584197998047,0.24228335916996002
0,20,0.3755519688129425,-0.09697375446557999,1.1010782718658447,-0.16384540498256683,-0.5962493419647217,-0.179997056722641,0.00019478797912597656,0.25793036818504333
0,21,0.37590548396110535,-0.09701509773731232,1.1013165712356567,-0.16290107369422913,-0.596786379814148,-0.18179331719875336,0.00019490718841552734,0.2755363881587982
0,22,0.3762867748737335,-0.09705016762018204,1.101550579071045,-0.16187433898448944,-0.5973557233810425,-0.1836816519498825,0.0001747608184814453,0.29074013233184814
0,23,0.3766936957836151,-0.09708082675933838,1.101783275604248,-0.16077007353305817,-0.5979562997817993,-0.185662642121315,0.0001380443572998047,0.3051874339580536
0,24,0.3771235942840576,-0.0971098393201828,1.1020190715789795,-0.15959486365318298,-0.5985874533653259,-0.18773670494556427,8.988380432128906e-05,0.32020553946495056
0,25,0.3775729835033417,-0.09714097529649734,1.1022629737854004,-0.1583556830883026,-0.5992493629455566,-0.18990425765514374,3.647804260253906e-05,0.3345502018928528
0,26,0.37803730368614197,-0.09717925637960434,1.1025214195251465,-0.15706095099449158,-0.5999414920806885,-0.1921653002500534,1.4662742614746094e-05,0.34774231910705566
0,27,0.37851136922836304,-0.09723061323165894,1.10280179977417,-0.15571993589401245,-0.6006642580032349,-0.19452010095119476,5.459785461425781e-05,0.36153605580329895
0,28,0.37898990511894226,-0.09730076044797897,1.103110909461975,-0.1543418914079666,-0.6014180183410645,-0.19696737825870514,7.486343383789062e-05,0.3758651316165924
