method,n_cases,bidirectional_chamfer,eps_stop,eval_eps_used,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
oncl,2,0.08443601056933403,0.010447656270116568,0.010447656270116568,0.017903273925185204,0.03186015598475933,0.06653273850679398,0.30977123975753784,8128.0,4096.0,0.0006103515625,2.3837111257307697e-05,0.090087890625,0.5051058070866141,0.08307797834277153,29.0,0.45285314321517944,0.002103807753883302,187.70795369701227
