method,n_cases,bidirectional_chamfer,eps_stop,eval_eps_used,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
oncl,5,0.08729893118143081,0.01156574785709381,0.01156574785709381,0.01846477873623371,0.032700597494840625,0.06883415281772613,0.3068390429019928,8128.0,4096.0,0.00048828125,2.8767233379767278e-05,0.08330078125,0.5134350393700787,0.08663309216499329,29.002490234375,0.45352145433425906,0.002459268644452095,172.86112685680854
