method,n_cases,bidirectional_chamfer,eps_stop,eval_eps_used,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
ecomann,21,0.38671502009743736,0.20061642676591873,0.20061642676591873,0.12728250053312098,0.2590311581180209,0.2594325180564608,0.7323593809491112,8118.666666666667,4096.0,0.19299010894877006,0.012855027633209136,0.06604585193452381,0.84383101707194,0.29495120474270414,15.93354724702381,0.5473529994487762,0.06419020944408008,304.8871439892017
oncl,21,0.07159194013192541,0.016361742413469722,0.016361742413469722,0.029417852117192177,0.06095319454159055,0.04217408845822016,0.14762135009680474,8118.666666666667,4096.0,0.0005988575874101088,8.092540805851709e-05,0.6626674107142857,0.7600969236484327,0.04349314740725926,22.333426339285715,0.26138834229537417,0.009950687277263828,84.24159849934291
