method,n_cases,bidirectional_chamfer,eps_stop,eval_eps_used,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
ecomann,21,0.6869797103461766,0.46005248597690035,0.46005248597690035,0.3212794693452971,0.6638451977854684,0.3657002363886152,0.9542410331112998,8118.666666666667,4096.0,0.340959126221426,0.06967810116752628,0.030319940476190476,0.6778772936947697,0.41560469071070355,29.157993861607142,0.8268933423927852,0.10062226528922717,57.291059085325934
oncl,21,0.16924998181916417,0.02283102074371917,0.02283102074371917,0.07816731393159855,0.21448773828645548,0.09108266873019082,0.3300179966858455,8118.666666666667,4096.0,0.0036032558499023643,0.00013519694511203505,0.43737211681547616,0.43434507897161,0.10176884418442136,22.337762741815474,0.3317887027348791,0.01434999581293336,30.170057111913117
