dataset,method,metric,scale,n,mean,std,baseline_scale,baseline_mean,delta_vs_baseline,pct_change_vs_baseline
6d_workspace_sine_surface_pose_traj,ecomann,proj_true_dist,0.75,7,0.46054306626319885,0.05989946617188996,0.2,0.4781340275491987,-0.01759096128599985,-3.679085836280453
6d_workspace_sine_surface_pose_traj,ecomann,proj_true_dist,1.0,7,0.4427142398697989,0.0646974505833178,0.2,0.4781340275491987,-0.035419787679399795,-7.407920298196135
6d_workspace_sine_surface_pose_traj,ecomann,proj_true_dist,1.5,7,0.4581351365361895,0.09841671292356864,0.2,0.4781340275491987,-0.019998891013009223,-4.182695616858474
6d_workspace_sine_surface_pose_traj,ecomann,proj_true_dist,3.0,7,0.45405879616737366,0.10991122032002536,0.2,0.4781340275491987,-0.024075231381825046,-5.035247439975974
6d_workspace_sine_surface_pose_traj,ecomann,proj_manifold_dist,0.2,7,0.38813909888267517,0.0688955925407456,0.2,0.38813909888267517,0.0,0.0
6d_workspace_sine_surface_pose_traj,ecomann,proj_manifold_dist,0.5,7,0.3175071733338492,0.05846874636301408,0.2,0.38813909888267517,-0.07063192554882597,-18.197580648832353
6d_workspace_sine_surface_pose_traj,ecomann,proj_manifold_dist,0.75,7,0.30892128603799,0.07374156481150178,0.2,0.38813909888267517,-0.07921781284468515,-20.409645169148686
6d_workspace_sine_surface_pose_traj,ecomann,proj_manifold_dist,1.0,7,0.2958012031657355,0.06964220066068894,0.2,0.38813909888267517,-0.09233789571693968,-23.789897998617022
6d_workspace_sine_surface_pose_traj,ecomann,proj_manifold_dist,1.5,7,0.28154595621994566,0.11218661637074641,0.2,0.38813909888267517,-0.10659314266272951,-27.46261403954822
6d_workspace_sine_surface_pose_traj,ecomann,proj_manifold_dist,3.0,7,0.2882466124636786,0.12774816229872585,0.2,0.38813909888267517,-0.09989248641899656,-25.736259682818396
6d_workspace_sine_surface_pose_traj,ecomann,bidirectional_chamfer,0.2,7,0.26585973160607473,0.056724602235489106,0.2,0.26585973160607473,0.0,0.0
6d_workspace_sine_surface_pose_traj,ecomann,bidirectional_chamfer,0.5,7,0.21281890996864863,0.026756898960608684,0.2,0.26585973160607473,-0.0530408216374261,-19.950678997907385
6d_workspace_sine_surface_pose_traj,ecomann,bidirectional_chamfer,0.75,7,0.2124257470880236,0.04616899025980326,0.2,0.26585973160607473,-0.05343398451805115,-20.098562574803342
6d_workspace_sine_surface_pose_traj,ecomann,bidirectional_chamfer,1.0,7,0.2089503620352064,0.04490774052061733,0.2,0.26585973160607473,-0.05690936957086834,-21.40578764112767
6d_workspace_sine_surface_pose_traj,ecomann,bidirectional_chamfer,1.5,7,0.2067720549447196,0.07051818144089743,0.2,0.26585973160607473,-0.05908767666135514,-22.22513214182641
6d_workspace_sine_surface_pose_traj,ecomann,bidirectional_chamfer,3.0,7,0.22991787961551122,0.09808492423774072,0.2,0.26585973160607473,-0.03594185199056352,-13.51910339088835
6d_workspace_sine_surface_pose_traj,ecomann,pred_recall,0.2,7,0.42528473003374584,0.09843049511775417,0.2,0.42528473003374584,0.0,0.0
6d_workspace_sine_surface_pose_traj,ecomann,pred_recall,0.5,7,0.5707958380202475,0.09819107800844595,0.2,0.42528473003374584,0.14551110798650163,34.214985328759745
6d_workspace_sine_surface_pose_traj,ecomann,pred_recall,0.75,7,0.6609427727784026,0.06015390654221887,0.2,0.42528473003374584,0.2356580427446568,55.411827912551104
6d_workspace_sine_surface_pose_traj,ecomann,pred_recall,1.0,7,0.735570163104612,0.04229204854363853,0.2,0.42528473003374584,0.31028543307086615,72.9594577840228
6d_workspace_sine_surface_pose_traj,ecomann,pred_recall,1.5,7,0.7913561586051745,0.05234983789386585,0.2,0.42528473003374584,0.36607142857142866,86.07678637847668
6d_workspace_sine_surface_pose_traj,ecomann,pred_recall,3.0,7,0.767716535433071,0.027651083542818443,0.2,0.42528473003374584,0.3424318053993251,80.51824606356159
6d_workspace_sine_surface_pose_traj,ecomann,pred_precision,0.2,7,0.00010463169642857142,0.00013049865327755095,0.2,0.00010463169642857142,0.0,0.0
6d_workspace_sine_surface_pose_traj,ecomann,pred_precision,0.5,7,0.0009068080357142857,0.0007420467539635858,0.2,0.00010463169642857142,0.0008021763392857144,766.6666666666667
6d_workspace_sine_surface_pose_traj,ecomann,pred_precision,0.75,7,0.0013950892857142857,0.0012345751967374342,0.2,0.00010463169642857142,0.0012904575892857143,1233.3333333333335
6d_workspace_sine_surface_pose_traj,ecomann,pred_precision,1.0,7,0.00146484375,0.001337213275159097,0.2,0.00010463169642857142,0.0013602120535714285,1300.0
6d_workspace_sine_surface_pose_traj,ecomann,pred_precision,1.5,7,0.006905691964285714,0.007850192740622243,0.2,0.00010463169642857142,0.006801060267857143,6500.0
6d_workspace_sine_surface_pose_traj,ecomann,pred_precision,3.0,7,0.007080078125,0.006840295764707959,0.2,0.00010463169642857142,0.006975446428571429,6666.666666666667
6d_workspace_sine_surface_pose_traj,ecomann,pred_FPrate,0.2,7,0.1356795021694575,0.06537125681141297,0.2,0.1356795021694575,0.0,0.0
6d_workspace_sine_surface_pose_traj,ecomann,pred_FPrate,0.5,7,0.06850110687303768,0.031805383877532574,0.2,0.1356795021694575,-0.06717839529641983,-49.512560277909245
6d_workspace_sine_surface_pose_traj,ecomann,pred_FPrate,0.75,7,0.050747658839176694,0.026500440813347115,0.2,0.1356795021694575,-0.08493184333028081,-62.5974019452141
6d_workspace_sine_surface_pose_traj,ecomann,pred_FPrate,1.0,7,0.048411863743894994,0.02139175083124723,0.2,0.1356795021694575,-0.08726763842556251,-64.31895535448619
6d_workspace_sine_surface_pose_traj,ecomann,pred_FPrate,1.5,7,0.0207520893974577,0.016073609134350086,0.2,0.1356795021694575,-0.1149274127719998,-84.70506667135372
6d_workspace_sine_surface_pose_traj,ecomann,pred_FPrate,3.0,7,0.00802274285114687,0.0039080045157352805,0.2,0.1356795021694575,-0.12765675931831064,-94.08698976421152
6d_workspace_sine_surface_pose_traj,ecomann,train_seconds,0.2,7,49.94898861789677,7.629459728170492,0.2,49.94898861789677,0.0,0.0
6d_workspace_sine_surface_pose_traj,ecomann,train_seconds,0.5,7,147.9404287707127,17.903130283105483,0.2,49.94898861789677,97.99144015281595,196.18303165743288
6d_workspace_sine_surface_pose_traj,ecomann,train_seconds,0.75,7,260.2919743435923,25.92762323645517,0.2,49.94898861789677,210.34298572569554,421.1156052323539
6d_workspace_sine_surface_pose_traj,ecomann,train_seconds,1.0,7,414.671942916599,50.75972512643028,0.2,49.94898861789677,364.72295429870223,730.1908695064582
6d_workspace_sine_surface_pose_traj,ecomann,train_seconds,1.5,7,816.8957376281531,42.76017315490085,0.2,49.94898861789677,766.9467490102563,1535.4600167729095
6d_workspace_sine_surface_pose_traj,ecomann,train_seconds,3.0,7,2498.6765419843805,75.36672252165572,0.2,49.94898861789677,2448.727553366484,4902.456728601513
6d_workspace_sine_surface_pose_traj,oncl,proj_true_dist,0.2,7,0.48063924908638,0.009481005351378404,0.2,0.48063924908638,0.0,0.0
6d_workspace_sine_surface_pose_traj,oncl,proj_true_dist,0.5,7,0.4559032917022705,0.0038343376068308193,0.2,0.48063924908638,-0.024735957384109497,-5.146470545451434
6d_workspace_sine_surface_pose_traj,oncl,proj_true_dist,0.75,7,0.452216910464423,0.005683220575408843,0.2,0.48063924908638,-0.028422338621956977,-5.913445203649805
6d_workspace_sine_surface_pose_traj,oncl,proj_true_dist,1.0,7,0.45097807901246206,0.004366839032987196,0.2,0.48063924908638,-0.029661170073917942,-6.171191830525531
6d_workspace_sine_surface_pose_traj,oncl,proj_true_dist,1.5,7,0.4478777604443686,0.006229709573251922,0.2,0.48063924908638,-0.032761488642011394,-6.816232487106673
6d_workspace_sine_surface_pose_traj,oncl,proj_true_dist,3.0,7,0.44857299753597807,0.0034225788140776177,0.2,0.48063924908638,-0.032066251550401936,-6.671584064629525
6d_workspace_sine_surface_pose_traj,oncl,proj_manifold_dist,0.2,7,0.25208204984664917,0.06970685646443145,0.2,0.25208204984664917,0.0,0.0
6d_workspace_sine_surface_pose_traj,oncl,proj_manifold_dist,0.5,7,0.10653151465313775,0.009158703475160892,0.2,0.25208204984664917,-0.1455505351935114,-57.739349264279305
6d_workspace_sine_surface_pose_traj,oncl,proj_manifold_dist,0.75,7,0.0972847927893911,0.017042101922353996,0.2,0.25208204984664917,-0.15479725705725805,-61.40748901059276
6d_workspace_sine_surface_pose_traj,oncl,proj_manifold_dist,1.0,7,0.07689084538391658,0.007381227540879618,0.2,0.25208204984664917,-0.1751912044627326,-69.49769115623579
6d_workspace_sine_surface_pose_traj,oncl,proj_manifold_dist,1.5,7,0.06213910664830889,0.007092786049259051,0.2,0.25208204984664917,-0.18994294319834026,-75.34965036736632
6d_workspace_sine_surface_pose_traj,oncl,proj_manifold_dist,3.0,7,0.050137567200831006,0.003394321804746592,0.2,0.25208204984664917,-0.20194448264581816,-80.11061587632616
6d_workspace_sine_surface_pose_traj,oncl,bidirectional_chamfer,0.2,7,0.15340431886059896,0.02140991506621388,0.2,0.15340431886059896,0.0,0.0
6d_workspace_sine_surface_pose_traj,oncl,bidirectional_chamfer,0.5,7,0.09592054571424212,0.005243006116769591,0.2,0.15340431886059896,-0.057483773146356845,-37.472069608805015
6d_workspace_sine_surface_pose_traj,oncl,bidirectional_chamfer,0.75,7,0.08834293484687805,0.006219605941923293,0.2,0.15340431886059896,-0.06506138401372091,-42.41170294093432
6d_workspace_sine_surface_pose_traj,oncl,bidirectional_chamfer,1.0,7,0.08214239350387029,0.0032871869222900357,0.2,0.15340431886059896,-0.07126192535672868,-46.45366302984309
6d_workspace_sine_surface_pose_traj,oncl,bidirectional_chamfer,1.5,7,0.07496070542505809,0.00362797153164511,0.2,0.15340431886059896,-0.07844361343554088,-51.13520533070772
6d_workspace_sine_surface_pose_traj,oncl,bidirectional_chamfer,3.0,7,0.06723575400454658,0.0018116087953093736,0.2,0.15340431886059896,-0.08616856485605238,-56.1708858629692
6d_workspace_sine_surface_pose_traj,oncl,pred_recall,0.2,7,0.14417533745781777,0.045040811235689315,0.2,0.14417533745781777,0.0,0.0
6d_workspace_sine_surface_pose_traj,oncl,pred_recall,0.5,7,0.39312078177727783,0.05870565354722594,0.2,0.14417533745781777,0.24894544431946006,172.66853590149944
6d_workspace_sine_surface_pose_traj,oncl,pred_recall,0.75,7,0.39350745219347577,0.03525475746411941,0.2,0.14417533745781777,0.249332114735658,172.93673046446418
6d_workspace_sine_surface_pose_traj,oncl,pred_recall,1.0,7,0.5236220472440946,0.05560624390472759,0.2,0.14417533745781777,0.3794467097862768,263.18420090210907
6d_workspace_sine_surface_pose_traj,oncl,pred_recall,1.5,7,0.6242442350956131,0.07043261874383708,0.2,0.14417533745781777,0.48006889763779537,332.9757405827137
6d_workspace_sine_surface_pose_traj,oncl,pred_recall,3.0,7,0.7689820022497188,0.05493829136276708,0.2,0.14417533745781777,0.6248066647919011,433.3658417652079
6d_workspace_sine_surface_pose_traj,oncl,pred_precision,0.2,7,0.006487165178571429,0.0042400349280194575,0.2,0.006487165178571429,0.0,0.0
6d_workspace_sine_surface_pose_traj,oncl,pred_precision,0.5,7,0.035400390625,0.011861985419809457,0.2,0.006487165178571429,0.028913225446428572,445.6989247311828
6d_workspace_sine_surface_pose_traj,oncl,pred_precision,0.75,7,0.08053152901785714,0.04203461355188136,0.2,0.006487165178571429,0.07404436383928571,1141.3978494623655
6d_workspace_sine_surface_pose_traj,oncl,pred_precision,1.0,7,0.08998325892857142,0.041619080663636523,0.2,0.006487165178571429,0.08349609375,1287.0967741935483
6d_workspace_sine_surface_pose_traj,oncl,pred_precision,1.5,7,0.16580636160714285,0.024897727217826855,0.2,0.006487165178571429,0.15931919642857142,2455.9139784946237
6d_workspace_sine_surface_pose_traj,oncl,pred_precision,3.0,7,0.2728794642857143,0.0662409972854217,0.2,0.006487165178571429,0.26639229910714285,4106.451612903225
6d_workspace_sine_surface_pose_traj,oncl,pred_FPrate,0.2,7,0.004429553271629165,0.0018401134120714538,0.2,0.004429553271629165,0.0,0.0
6d_workspace_sine_surface_pose_traj,oncl,pred_FPrate,0.5,7,0.0009766476910897481,0.0004675456609353867,0.2,0.004429553271629165,-0.0034529055805394165,-77.95155332378376
6d_workspace_sine_surface_pose_traj,oncl,pred_FPrate,0.75,7,0.000244140625,0.00028190931112774694,0.2,0.004429553271629165,-0.004185412646629165,-94.48836914178918
6d_workspace_sine_surface_pose_traj,oncl,pred_FPrate,1.0,7,0.00048828125,0.00019933998557805811,0.2,0.004429553271629165,-0.003941272021629165,-88.97673828357836
6d_workspace_sine_surface_pose_traj,oncl,pred_FPrate,1.5,7,0.000244140625,0.00014095465556387347,0.2,0.004429553271629165,-0.004185412646629165,-94.48836914178918
6d_workspace_sine_surface_pose_traj,oncl,pred_FPrate,3.0,7,0.0002441576590572126,0.00019936432862286882,0.2,0.004429553271629165,-0.004185395612571952,-94.48798458704589
6d_workspace_sine_surface_pose_traj,oncl,train_seconds,0.2,7,33.78575375217146,0.5696125847512469,0.2,33.78575375217146,0.0,0.0
6d_workspace_sine_surface_pose_traj,oncl,train_seconds,0.5,7,76.8361934990223,0.8520353858427587,0.2,33.78575375217146,43.05043974685084,127.42187154573672
6d_workspace_sine_surface_pose_traj,oncl,train_seconds,0.75,7,113.83805671327615,0.8096099038084446,0.2,33.78575375217146,80.05230296110469,236.9410004829613
6d_workspace_sine_surface_pose_traj,oncl,train_seconds,1.0,7,162.230465892852,17.568678356385703,0.2,33.78575375217146,128.44471214068056,380.1741795753935
6d_workspace_sine_surface_pose_traj,oncl,train_seconds,1.5,7,217.67531307415837,0.4781372429023188,0.2,33.78575375217146,183.8895593219869,544.281357967833
6d_workspace_sine_surface_pose_traj,oncl,train_seconds,3.0,7,440.32132477727384,1.0759195728762387,0.2,33.78575375217146,406.5355710251024,1203.2751259810914
