method,n_cases,bidirectional_chamfer,eps_stop,eval_eps_used,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
ecomann,21,0.8507961999802363,1.2377580131093662,1.2377580131093662,0.4330899852017562,0.8419535841260638,0.41770620786008383,0.9068721234798431,8118.666666666667,4096.0,0.5081380991951706,0.5705999357936283,0.022298177083333332,0.6553595731089169,0.4783451230753036,13.288388206845237,0.7989723426955087,0.2074078820379717,20.643607303727464
oncl,21,0.4598652386949176,0.03307167618047623,0.03307167618047623,0.26678915942708653,0.6493064197046416,0.19307607660690942,0.589288034609386,8118.666666666667,4096.0,0.014095997292037995,0.0002844267827250795,0.13762555803571427,0.1426369012901165,0.23783464836222784,22.33447265625,0.4535014231999715,0.012405971342342951,14.319371274539403
