method,n_cases,bidirectional_chamfer,eps_stop,eval_eps_used,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
oncl,3,0.08194506913423538,0.010542657847205797,0.010542657847205797,0.01744355447590351,0.03120806875328223,0.06450151279568672,0.3054817815621694,8128.0,4096.0,0.000244140625,2.3420552073124174e-05,0.12418619791666667,0.5306348425196851,0.07739235957463582,29.000732421875,0.45150699218114215,0.0021648986536699035,316.33859032970696
